Cost Item ID,Cost Item Name,Description,Quantity,Quantity Formula,Unit,Unit Cost,Unit Cost Formula,Unit Price,Unit Price Formula,Cost Code,Cost Type,Taxable,Allowance Type,Allows Customer Write-In,Specification,Require Specification Approval,Show Description,Show Quantity,Custom Field: URL,Custom Field: Production Rate,Custom Field: Available Finishes,Custom Field: Labor Wage,Custom Field: Labor Burden,Custom Field: Category,Custom Field: Vendor,Custom Field: Waste,Custom Field: Formula Notes,Custom Field: Ordered Status,Custom Field: Dimensions,Custom Field: Specifications
22NtG43hR5mj,Merola Tile Trident,"9"" x 10"" Tile - Sold by Carton (11.5 SF/Carton)",,,Square Feet,10.25,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/merola-tile-fcdtrx/s1975284?uid=4687017&searchId=BCCXzv7CFv,,,,,,,,,,,
22P3A5Zz7Hzt,Metal Arch Wall Mirror,,1,,Each,59.99,,109.99000000000001,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.wayfair.com/decor-pillows/pdp/ebern-designs-cornelia-bathroom-mirror-w010256774.html?piid=699623188%2C699623186,,,,,,,,,,,
22NnDvDJQkAv,Mirrors,,,,,,,,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSKSLp3,Miscellaneous framing/interior walls/etc.,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22PQ4Ht2MR3L,Miseno,Cascade Single Hole Bathroom Faucet,,,Each,145.84,,189.59199999999998,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,"Nickel, Chrome, Black"
22PQ4JQiNwPu,Miseno Cascade,https://www.fergusonhome.com/miseno-mno5882l/s1903574?uid=4497007&searchId=zVAdfNPAmR,1,,Each,145.84,,189.59199999999998,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/miseno-mno5882l/s1903574?uid=4497007&searchId=zVAdfNPAmR,0.005,,35,1.35,,None,1.2,,false,Miseno Cascade Single Hole Bathroom Faucet - Includes Push-Pop Drain Assembly and Optional Deck Plate,"Brushed Nickel, Black, Chrome"
22P4fhT8tygx,Miseno Elysa,"https://www.build.com/miseno-mts-650625e-r-sbhs/s1635180?uid=4286386&searchId=fpobv3UuDX
Elysa",1,,Each,779.07,,1112.957142857143,,2200 Specialty Finishes,Materials,false,,false,false,true,true,true,https://www.build.com/miseno-mts-650625e-r-sbhs/s1635180?uid=4286386&searchId=fpobv3UuDX,,,,,,,0,,,,
22NnAP9fnPjc,Miseno Mia Shower Trim with Rain Shower Head,"https://www.build.com/miseno-ms-850425-r/s1635149

Model: MS-550425-R-CP

1 Finish:
Polished Chrome",,,Each,144.43,,206.32857142857145,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22P3v8pCz5CV,"Modern Raincan Round Shower System, Rain Shower Head with Handheld Spray, Shower Faucet Set",https://www.allmodern.com/Delta--Modern-Raincan-Round-Shower-System-Rain-Shower-Head-with-Handheld-Spray-Shower-Faucet-Set-342702-L6123-K~CBKB3551.html?refid=GX711628358112-CBKB3551_94375589&device=c&ptid=2320075851067&targetid=pla-2320075851067&network=g&ireid=267414066&mktdc=GXPLA&mktcm=739105815&mktst=168318627764&mktcr=711628358112&mkts=%7Bsk%3A%7D&PiID%5B%5D=94375589&gad_source=1&piid=94375589,,,Each,569,,812.8571428571429,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.allmodern.com/Delta--Modern-Raincan-Round-Shower-System-Rain-Shower-Head-with-Handheld-Spray-Shower-Faucet-Set-342702-L6123-K~CBKB3551.html?refid=GX711628358112-CBKB3551_94375589&device=c&ptid=2320075851067&targetid=pla-2320075851067&network=g&ireid=267414066&mktdc=GXPLA&mktcm=739105815&mktst=168318627764&mktcr=711628358112&mkts=%7Bsk%3A%7D&PiID%5B%5D=94375589&gad_source=1&piid=94375589,,,,,Finishes,,0,,,,
22Nn3Ys7VTTU,Moen 1/2 Inch Cold Expansion PEX Posi-Temp Pressure Balancing Rough-In Valve,,1,,Each,135,,189,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Ns3KfeQYP3,"Moen 18"" Towel Bar","Chrome Finish
Model:YB2818CH
https://www.build.com/moen-yb2824/s756451",1,,Each,26.25,,37.5,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Ns3Kfc8yGS,"Moen 24"" Towel Bar","Chrome Finish
Model:YB2824CH
https://www.build.com/moen-yb2818/s756787",1,,Each,31.66,,45.229,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Ns3KfZsJiq,"Moen 72"" Curved Shower Curtain Rod","Chrome Finish 
Model:CSR2164CH
https://www.build.com/moen-csr2164/s1159236?uid=2918532",1,,Each,50.53,,72.186,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PQ9JJ3yKj6,Moen Cia,"With Posi-Temp Valve

https://www.fergusonhome.com/moen-t2263ep/s1797343?uid=4249002",,,,600.54,,780.7019999999999,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22NnAP9hQ4pS,Moen Eva Package,"Valve not included! 
https://www.build.com/moen-ut2132ep/s1793403

Model: UT2132EPBN

3 Finishes - 
Polished Chrome
Brushed Nickel
Oil Rubbed Bronze",1,,Each,88.89,,121.09652173913044,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NnAP9eQ3mH,Moen Gibson Package,"Model: T3002EPBN

3 Finishes - 
Polished Chrome
Brushed Nickel
Matte Black",1,,Each,155.03,,226.14467889908255,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NnAP9irTgp,Moen Posi-Temp Shower Only Trim Kit,"Single function shower head, commercial-grade, brushed nickel finish, ADA compliant.",1,,Each,384,,531.363573566659,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22PQ9KETmYEv,Moen Voss Pivoting Toilet Paper Holder,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958881&searchId=llnuhfe9zk,,,,49.12,,58.944,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PQQK2sxznT,Moen Voss Pivoting Toilet Paper Holder,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958881,,,Each,49.12,,63.855999999999995,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958881,0.005,,35,1.35,,None,1.2,,false,,
22NtG5PU9cCG,"MSI 1"" x 3"" Linear Mosaic Tile","1"" x 3"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,14.41,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-sglsmt-8mm/s1661407?uid=3927720&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5P9DAnj,"MSI 11-13/16"" x 11-13/16"" Linear Mosaic Sheet","16"" x 11 Tile - Sold by 16 (14.55 SF/16)",,,Square Feet,13.35,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsil-6mm/s1661136?uid=3927350&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PMAfvH,"MSI 12"" x 11-13/16"" Linear Mosaic Sheet","12"" x 11 Tile - Sold by 16 (19.6 SF/16)",,,Square Feet,5.76,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsmtil-4mm/s1661161?uid=3927398&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5P6BNEh,"MSI 12"" x 12"" Linear Mosaic Backsplashes Tile","12"" x 12"" Tile - Sold by Carton (20 SF/Carton)",,,Square Feet,7.6,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsmtil-bim4mm/s1779054?uid=4204135&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PSpZ5F,"MSI 12"" x 12"" Linear Mosaic Sheet","12"" x 12"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,8.1,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-glsil-ic8mm/s1661152?uid=3927384&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PKigNN,"MSI 12"" x 12"" Square Floor and Wall Tile","12"" x 12"" Tile - Sold by Carton (14.4 SF/Carton)",,,Square Feet,6.07,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-penrd/s1661319?uid=3927604&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PWufZY,"MSI 12-3/16"" x 11-5/16"" Penny Mosaic Sheet","16"" x 11 Tile - Sold by 16 (14.4 SF/16)",,,Square Feet,6.23,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-penrd-mix/s1661322?uid=3927611&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PNUzPV,"MSI 12-3/4"" x 11-3/4"" Linear Mosaic Sheet","4"" x 11 Tile - Sold by 4 (10.4 SF/4)",,,Square Feet,14.26,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-spil-8mm/s1661444?uid=3927761&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG44Js4e6,"MSI 12-3/8"" x 11-1/2"" Linear Hexagon Mosaic Sheet","8"" x 11 Tile - Sold by 8 (9.9 SF/8)",,,Square Feet,14.61,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-sglsmt-pk8mm/s1661415?uid=3927730&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG43tYMjR,"MSI 2"" x 2"" Hexagon Geometric Mosaic Floor and Wall Tile","2"" x 2"" Tile - Sold by Carton (14.4 SF/Carton)",,,Square Feet,5.28,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-2hexm/s1779108?uid=4204119&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG44D84fR,"MSI 2"" x 2"" Square Geometric Wall Mosaic Tile","2"" x 2"" Tile - Sold by Carton (9.8 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,12.89,,62.89,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-icegre-2hexp/s1859952?uid=4398107&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PbGZVb,"MSI 22"" x 6"" Cladding Mosaic Sheet","22"" x 6"" Tile - Sold by Carton (13.8 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,6.44,,56.44,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pns-vnr-6mm/s1661260?uid=3927521&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvNNr2f,"MSI 4"" X 12"" Glass Wall Tile",Tile - Sold by Carton (5 SF/Carton),,,Square Feet,10.07,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-gl-t-412/s1661078?uid=4204194&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtGCvJjYfH,"MSI 6"" x 3"" Rectangle Wall Tile","6"" x 3"" Tile - Sold by Carton (1 SF/Carton)",118,{parent quantity},Square Feet,2.75,,3.928571428571429,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-nglo3x6invbev/s1651199?uid=3909846&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG44HNWZi,"MSI Angora Elongated Octagon 12"" x 13"" Polished Marble Mesh-Mounted Mosaic Tile","12"" x 13"" Tile - Sold by Carton (10.1 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,17.29,,67.28999999999999,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-octelp/s1779096?uid=4204077&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG44FyEaE,"MSI Angora Geometric Pattern 12"" X 12"" Polished Marble Mosaic Tile",Tile - Sold by Carton (10 SF/Carton),19.8,{parent quantity}* {waste},Square Feet,18.9,,68.9,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-angora-geop/s1859914?uid=4398104&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtGCvTqAuX,MSI Arabescato,"6"" x 12"" Tile - Sold by Carton (5 SF/Carton)",,,Square Feet,6.99,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tara612/s1823122?uid=4325602&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG44A8dRY,"MSI Arabescato Carrara 12"" x 12"" Honed Marble Mesh-Mounted Mosaic Tile","12"" x 12"" Tile - Sold by Carton (9.8 SF/Carton)",,,Square Feet,12.6,,18,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-ara-2hexh/s1778993?uid=4204091&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtGCvSR5ZP,"MSI Arabescato Carrara 6"" x 12"" Honed Marble Floor and Wall Tile","6"" x 12"" Tile - Sold by Carton (5 SF/Carton)",118,{parent quantity},Square Feet,8.05,,11.500000000000002,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tara612-h/s1823123?uid=4325708&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG5PJFZbg,"MSI Arabescato Venato White 12"" x 12"" Honed Marble Mosaic Tile","12"" x 12"" Tile - Sold by Carton (9.6 SF/Carton)",,,Square Feet,14.81,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-araven-2x6h/s1859922?uid=4398114&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvPhaxT,"MSI Arabescato Venato White 4"" X 12"" Honed Marble Subway Tile",Tile - Sold by Carton (4.95 SF/Carton),118,{parent quantity},Square Feet,10.89,,15.557142857142859,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-taraven412h/s1859991?uid=4398054&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG44Mse87,"MSI Arabescato Venato White Picket 12"" x 12"" Honed Marble Mosaic Tile","12"" x 12"" Tile - Sold by Carton (9.8 SF/Carton)",,,Square Feet,16.38,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-araven-pkh/s1859926?uid=4398115&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtGCvZWp29,"MSI Athena Gold 4"" X 12"" Honed Marble Subway Tile",Tile - Sold by Carton (5 SF/Carton),118,{parent quantity},Square Feet,16.61,,23.728571428571428,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tathgol412h/s1859993?uid=4398064&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG43ivert,"MSI Azula Hatchwork 12"" x 12"" Polished Marble Mesh-Mounted Mosaic Tile","12"" x 12"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,21.54,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-hathwrkp/s1779088?uid=4204100&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG44EZXmG,"MSI Bianco Dolomite Geometrica 12"" X 12"" Polished Marble Mesh-Mounted Mosaic Tile",Tile - Sold by Carton (10 SF/Carton),,,Square Feet,19.45,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-biandol-geop/s1607976?uid=3834985&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PAXYWB,"MSI Bianco Dolomite Hexagon 12"" X 12"" Polished Marble Mesh-Mounted Mosaic Tile",Tile - Sold by Carton (9.8 SF/Carton),,,Square Feet,19.41,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-dol-2hexp/s1661050?uid=3927228&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvLWRyA,"MSI Bianco Dolomite Subway 3"" X 6"" Polished Marble Floor And Wall Tile",Tile - Sold by Carton (5 SF/Carton),,,Square Feet,16.36,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-tdol36p/s1661471?uid=3927792&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG448cFEZ,MSI Carrara,"2"" x 2"" Tile - Sold by Carton (8 SF/Carton)",,,Square Feet,10.14,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-ncar2x2hex/s1660864?uid=3926946&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PYP86T,MSI Emperador,"12"" x 12"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,17.14,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-b-bmp10mm/s1661002?uid=3927178&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG44BcUBV,"MSI Greecian White Hexagon 12"" X 12"" Polished Marble Mesh-Mounted Mosaic Tile",Tile - Sold by Carton (9.6 SF/Carton),,,Square Feet,12.34,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-1hexp/s1660936?uid=3927108&searchId=BCCXzv7CFv,,,,,,,,,,,
22NtG5PRJ4Za,MSI Highland Park,"2"" x 6"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,13.66,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-smot-pt-2x6b/s1661275?uid=3927543&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtGCvFwScx,MSI Marza,https://www.build.com/msi-nmar4x12g/s1823065?,,,Square Feet,6.47,,9.242857142857144,,1800 Tiling,Selections,true,,false,false,true,true,true,https://www.build.com/msi-nmar4x12g/s1823065?uid=4325885&searchId=5CzBCi4vxj,,,,,,,,,,"4"" x 12"" Tile",Sold by Carton (11.33 SF/Carton)
22NtG43bjBgP,MSI Renzo,"13"" x 2 Tile - Sold by 2 (12.21 SF/2)",,,Square Feet,6.55,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-nrenpic2-5x13/s1755041?uid=4145308&searchId=BCCXzv7CFv,,,,,,,,,,,
22Nu8pW73rik,MSI Savoy,"12"" x 24"" Rectangle Floor and Wall Tile
https://www.build.com/msi-nsav1224p/s1807309?uid=4280349&searchId=d60EbsgjK3",85.80000000000001,{parent quantity}* {waste},Square Feet,4.71,,5.241914893617022,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.build.com/msi-nsav1224p/s1807309?uid=4280349&searchId=d60EbsgjK3,,,,,,,,,,,
22NtGCvR36EJ,MSI Tuscany Classic,"3"" x 6"" Tile - Sold by Carton (1 SF/Carton)",,,Square Feet,3.74,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-thdw3-t-3x6t/s1823132?uid=4325636&searchId=5CzBCi4vxj,,,,,,,,,,,
22NtG5Nx6aV8,MSI Urbanslat,"16"" x 48"" Tile - Sold by Carton (15.51 SF/Carton)",19.8,{parent quantity}* {waste},Square Feet,4.62,,54.62,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/msi-nurbsla1648/s1942222?uid=4589645&searchId=MkY7jdP6dL,,,,,,,,,,,
22P4AhnHN6pw,NICOLI® Faucet,"https://www.deltafaucet.com/bathroom/product/35894LF-BL-R.html
Widespread Bathroom Faucet (Recertified) in Matte Black",,,,195,,278.5714285714286,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.deltafaucet.com/bathroom/product/35894LF-BL-R.html,,,,,,,0.1,,,,
22NtWFS4rrAx,Notify WPS/WE site ready,"MUST BE SITE READY FOR UTILITY CO BEFORE NOV 15 TO AVOID WINTER CHARGES

We call to let them know it is ready. They will check that they received inspection from inspector. Sometimes they don't get it right away. WE Energies requires us to complete a site ready card.",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22Np3xdNXuxz,"Nut for 1/2"" Bolt Oversized Threads (Hot-Dip Galvanized) (1)",NUT-1/2 MBHDG,4,,,,,,,2500 Decking,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFUcYBFi,Obtain certificate of occupancy,You may have to request from inspector,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFR6gyMQ,Obtain driveway permit,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFQxK8WX,Obtain sanitary permit,obtained by septic trade partner,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFR2FiWu,Obtain UDC permit,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFQymcy3,Obtain zoning permit,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLmfSgmM,Order Cabinets,,,,,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLsfrxWg,Order Cabinets,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFU72ZHu,Order Client Gift,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLkmTTpr,Order Dumpster,,,,,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLkuf9JN,Order Exterior Door,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRmSjrE,Order exterior doors,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLmL6THL,Order Flooring and Tile,,,,,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRCbX6J,Order ICF materials,coordinate shipping through Steve Hagens,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLmPrRMD,Order Lumber,,,,,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSVfjFK,Order overhead doors,4 weeks prior to install,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLkxzUru,Order Plumbing Fixtures,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLkqvtei,Order Porta John,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRJbLPD,Order Windows,"check lead times, could be 6-18 weeks.
place final window order copy in jobsite plan station.",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLm58EsM,Order Windows,,,,,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NnayzGYS3e,Other - Material,,,,Each,,,,,0000 Uncategorized,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFT6ppHV,Overhead doors,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFTGKu7i,Paint,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtM2sivQS,Paint touch up,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFTPW6Dr,Paneling install,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22Nt5m8xvvFJ,Permacolor Grout,"2 Bags Sanded Base 10#
2 Tubes Silicone
1 Permacolor Color Kit",,,Each,95,,135.71428571428572,,1800 Tiling,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Nn3YsBrqcd,Pex Fittings,,5,,Each,5.98,,8.372,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PQ9DHP9htV,Pfister McAllen,https://www.fergusonhome.com/pfister-lg42-mca0/s1963708?uid=4647369&searchId=vRUb8VSMnt,,,Each,166.51,,216.46299999999997,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PQ4K568DTG,Pfister Weller,https://www.fergusonhome.com/pfister-lg48wrp/s1782232?uid=4210207&searchId=C82JtwQbAT,,,Each,155.94,,202.72199999999998,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/pfister-lg48wrp/s1782232?uid=4210207&searchId=C82JtwQbAT,0.005,,35,1.35,,None,1.2,,false,,"Brushed Nickel, Black, Chrome"
22PQ9DY6jqZ6,Pfister Weller Single Hole,https://www.fergusonhome.com/pfister-lg42-wr0/s1304523?uid=3100449&searchId=d8cYLuar4O,,,,178.58,,232.154,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22NmAGKkU987,Plastic Drop Cloth - 6 pack - 9ft x 12ft,,,,Each,10.98,,15.69,,3100 Miscellaneous,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Ns2raVFDFU,"Plumb Post, Reframe as needed",,4,,Hours,50,,71.42857142857143,,0000 Uncategorized,Labor,false,price,false,false,true,true,true,,,,,,,,,,,,
22NnDvCCuKym,Plumbing fixtures,,,,,,,,,0000 Uncategorized,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NvtLzyEMsB,Plumbing Fixtures Delivery,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLmjyCS8,Plumbing Labor,"Labor to move water line, hook up dishwasher, move baseboard heat at living/kitchen wall
Install new sink/faucet at laundry",,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtLsjz8g6,Plumbing Labor,"Labor to move water line, hook up dishwasher, move baseboard heat at living/kitchen wall
Install new sink/faucet at laundry",,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NmAGCZiP5t,Plumbing Permit,,,,Each,250,,357.14,,0100 Planning,Other,false,,false,false,true,true,true,,,,,,,,,,,,
22NtWFSYiCbK,Plumbing rough-in,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22NvtM2CtGVT,Plumbing Trim,,,,,,,,,0000 Uncategorized,Labor,true,,false,false,true,true,true,,,,,,,,,,,,
22NtWFRVAAmV,Plumbing underfloor,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
22Nn3YrRyN4y,"Plywood 1/2"" ACX",Cabinet Grade,1,,Each,75,,105,,1900 Cabinetry,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Nn3YrPqZpF,"Plywood 3/4"" ACX",Cabinet Grade,4,,Each,95,,133,,1900 Cabinetry,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Nn3YrGyzbS,"Plywood 3/4"" CDX",Base for Shower Pan,1,,Each,55,,77,,0600 Framing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22P3A77PEfXm,"Pocket Door Frame Kit for 2’6"" Wide x 6’8"" High Doors","2'6"" x 6'8""",,,,604.38,,863.4000000000001,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.build.com/cavity-sliders-css4k2668/s1771997?uid=4185181&searchId=JfPrPRqluZ,,,,,,,,,,,
22P3A6sjXDEM,"Pocket Door System Steel Frame Kit for 32"" x 80"" Doors with 2x4 Walls","32"" x 80""",,,Each,362.85,,518.3571428571429,,0000 Uncategorized,Materials,false,,false,false,true,true,true,https://www.build.com/eclisse-ekc3280/s1667510?uid=3940189&searchId=JfPrPRqluZ,,,,,,,,,,,
22NtWFTyz8XH,Porch/decks install railing system,,,,,,,,,0000 Uncategorized,Other,true,,false,false,true,true,true,,,,,,,,,,,,
