Cost Item ID,Cost Item Name,Description,Quantity,Quantity Formula,Unit,Unit Cost,Unit Cost Formula,Unit Price,Unit Price Formula,Cost Code,Cost Type,Taxable,Allowance Type,Allows Customer Write-In,Specification,Require Specification Approval,Show Description,Show Quantity,Custom Field: URL,Custom Field: Production Rate,Custom Field: Available Finishes,Custom Field: Labor Wage,Custom Field: Labor Burden,Custom Field: Category,Custom Field: Vendor,Custom Field: Waste,Custom Field: Formula Notes,Custom Field: Ordered Status,Custom Field: Dimensions,Custom Field: Specifications
22NnAP9myMxf,Material | Plumbing | Delta Tub and Shower Trim,"Single function shower head, pressure balanced valve trim, metal construction, matte black finish, ADA compliant.",1,,Each,188.21,,243.57,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22P3vLVsCGd8,"Material | Plumbing | European Brass Bath Tub Waste Drain Kit in Matte Black | 19""","https://www.homedepot.com/p/Westbrass-19-in-European-Brass-Bath-Tub-Waste-Drain-Kit-in-Matte-Black-79317SWH-62/318981513
Overflow faceplate with a no-hole design for a smooth appearance
Constructed from 17-Gauge brass for ultimate durability
Available in a variety of finishes
View More Details",,,Each,134.99,,192.84,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Westbrass-19-in-European-Brass-Bath-Tub-Waste-Drain-Kit-in-Matte-Black-79317SWH-62/318981513,,,,,,,0.1,,,,
22P3A4ZiTtym,Material | Plumbing | Faucet | Delta Nicoli,"What's Included?
Shower Arm
Handle
Escutcheon Included
Rough-in Valve",1,,Each,177.17,,227.17,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.wayfair.com/home-improvement/pdp/delta-nicoli-single-function-tub-shower-faucet-set-shower-trim-kit-with-h2okinetic-shower-head-and-valve-cbkb1995.html,,,,,,,,,,,
22P3A5JnLGvF,Material | Plumbing | KOHLER Bellwether White Cast Iron Alcove Soaking Bathtub,"30.25-in x 60-in 
(Right Drain)",,,Each,889.38,,931.65,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/KOHLER-Bellwether-60-in-x-30-in-Soaking-Bathtub-with-Right-Hand-Drain-in-White-K-838-0/203309984,0.1,,35,1.3,,,1.2,,,,
22P3A4GSKFUP,Material | Plumbing | Kohler Castia™ by Studio McGee,Installation uide: https://techcomm.kohler.com/techcomm/pdf/1555132-2.pdf,1,,Each,647.06,,697.06,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.kohler.com/en/products/showers/shop-bath-shower-faucets/castia-rite-temp-bath-and-shower-trim-kit-2-5-gpm-t35918-4y?skuId=T35918-4Y-BL,,,,,,,,,,,
22NnAP9rEB2w,Material | Plumbing | Kohler Devonshire Shower Faucet Trim,"https://www.build.com/kohler-k-ts396-4/s1245985

4 Finishes - 
Oil Rubbed Bronze
Polished Chrome
Brushed Nickel
Polished Brass",,,Each,114.26,,163.23,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22PPvymxEjZm,Material | Plumbing | Kohler Entity,Three Wall Alcove Acrylic Soaking Tub with Left Drain,,,Each,505.66,,758.49,,1100 Plumbing,Materials,true,,false,true,true,true,true,https://www.fergusonhome.com/kohler-k-26109-la/s1699733?uid=4011568,0.005,,35,1.35,Plumbing,Build.com,1.2,,false,,
22PQ9MiqsxPF,Material | Plumbing | Kohler Entity Tub,https://www.fergusonhome.com/kohler-k-26109-la/s1699733?uid=4011568,,,Each,505.66,,657.36,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22P3A3tpTfDh,Material | Plumbing | Kohler Gleam Toilet in White with Soft Close Seat,Flor Mount 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Chair Height,,,Each,279,,329,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/KOHLER-Gleam-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Chair-Height-Toilet-in-White-with-Soft-Close-Seat-K-31674-0/312838678,,,,,,,,,,,
22PQ9MvjNUAH,Material | Plumbing | KohlerClearflo Tub Drain Kit - with Overflow,required with kohler tubs,,,Each,253.61,,507.22,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpk9Zgqp,Material | Plumbing | Materials Package,,,,Lump Sum,244,,348.68,,1100 Plumbing,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PQ4Ht2MR3L,Material | Plumbing | Miseno,Cascade Single Hole Bathroom Faucet,,,Each,145.84,,189.59,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,"Nickel, Chrome, Black"
22PQ4JQiNwPu,Material | Plumbing | Miseno Cascade,https://www.fergusonhome.com/miseno-mno5882l/s1903574?uid=4497007&searchId=zVAdfNPAmR,1,,Each,145.84,,189.59,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/miseno-mno5882l/s1903574?uid=4497007&searchId=zVAdfNPAmR,0.005,,35,1.35,,None,1.2,,false,Miseno Cascade Single Hole Bathroom Faucet - Includes Push-Pop Drain Assembly and Optional Deck Plate,"Brushed Nickel, Black, Chrome"
22NnAP9fnPjc,Material | Plumbing | Miseno Mia Shower Trim with Rain Shower Head,"https://www.build.com/miseno-ms-850425-r/s1635149

Model: MS-550425-R-CP

1 Finish:
Polished Chrome",,,Each,144.43,,206.33,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22PQ9JJ3yKj6,Material | Plumbing | Moen Cia,"With Posi-Temp Valve

https://www.fergusonhome.com/moen-t2263ep/s1797343?uid=4249002",,,Each,600.54,,780.7,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22NnAP9hQ4pS,Material | Plumbing | Moen Eva Package,"Valve not included! 
https://www.build.com/moen-ut2132ep/s1793403

Model: UT2132EPBN

3 Finishes - 
Polished Chrome
Brushed Nickel
Oil Rubbed Bronze",1,,Each,88.89,,121.1,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NnAP9eQ3mH,Material | Plumbing | Moen Gibson Package,"Model: T3002EPBN

3 Finishes - 
Polished Chrome
Brushed Nickel
Matte Black",1,,Each,155.03,,226.14,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NnAP9irTgp,Material | Plumbing | Moen Posi-Temp Shower Only Trim Kit,"Single function shower head, commercial-grade, brushed nickel finish, ADA compliant.",1,,Each,384,,531.36,,1100 Plumbing,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22PQ9KETmYEv,Material | Plumbing | Moen Voss Pivoting Toilet Paper Holder,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958881&searchId=llnuhfe9zk,,,Each,49.12,,58.94,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22P4AhnHN6pw,Material | Plumbing | NICOLI® Faucet,"https://www.deltafaucet.com/bathroom/product/35894LF-BL-R.html
Widespread Bathroom Faucet (Recertified) in Matte Black",,,Each,195,,278.57,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.deltafaucet.com/bathroom/product/35894LF-BL-R.html,,,,,,,0.1,,,,
22Nn3YsBrqcd,Material | Plumbing | Pex Fittings,,5,,Each,5.98,,8.37,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Nn3Ys9gEtd,"Material | Plumbing | PEX-A Pipe | 1/2""",,1,,Each,35,,49,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PQ9DHP9htV,Material | Plumbing | Pfister McAllen,https://www.fergusonhome.com/pfister-lg42-mca0/s1963708?uid=4647369&searchId=vRUb8VSMnt,,,Each,166.51,,216.46,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PQ4K568DTG,Material | Plumbing | Pfister Weller,https://www.fergusonhome.com/pfister-lg48wrp/s1782232?uid=4210207&searchId=C82JtwQbAT,,,Each,155.94,,202.72,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/pfister-lg48wrp/s1782232?uid=4210207&searchId=C82JtwQbAT,0.005,,35,1.35,,None,1.2,,false,,"Brushed Nickel, Black, Chrome"
22PQ9DY6jqZ6,Material | Plumbing | Pfister Weller Single Hole,https://www.fergusonhome.com/pfister-lg42-wr0/s1304523?uid=3100449&searchId=d8cYLuar4O,,,Each,178.58,,232.15,,1100 Plumbing,Materials,false,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22P3A5qkBNHT,Material | Plumbing | Purist Pivoting Toilet Paper Holder,Pivoting toilet paper holder,1,,Each,126.9,,176.9,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.kohler.com/en/products/bathroom-accessories/shop-bathroom-accessories/purist-pivoting-toilet-paper-holder-14377?skuId=14377-CP,,,,,,,,,,,
22Nn3YsE3wL5,"Material | Plumbing | PVC Drain pipe | 2"" 10'",,1,,Each,17,,23.8,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Nn3YsGDcdm,Material | Plumbing | PVC Fittings,,6,,Each,3,,4.2,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NtXwbAyD23,Material | Plumbing | Shower Fixture Allowance,,0,{parent quantity},Lump Sum,200,,400,,1100 Plumbing,Materials,false,price,false,false,true,true,true,,,,,,,,,,,,
22Nn3Ys7VTTU,Material | Plumbing | Shower Valve | Moen Posi-Temp PEX,,1,,Each,135,,189,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PQ4Jm3YSrF,Material | Plumbing | Signature Hardware Vilamonte,https://www.fergusonhome.com/signature-hardware-948607/s1707913?uid=4030747&searchId=zVAdfNPAmR,1,,Each,361.9,,470.47,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/signature-hardware-948607/s1707913?uid=4030747&searchId=zVAdfNPAmR,0.005,,35,1.35,,None,1.2,,false,,"Brushed Nickel, Chrome, Black, Bronze, Polished Nickel"
22Ns2rau9r6q,Material | Plumbing | Sonotube,,1,,Each,12,,17.14,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22NwMHK6mCtk,Material | Plumbing | Sterling Alcove Bathtub,"30"" x 60"" 
White Finish
Acrylic",1,,Each,349,,436.25,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/STERLING-60-in-x-30-in-Soaking-Bathtub-with-Left-Drain-in-White-71171710-0/302568786,,,,,,,,,,,
22P4fhTJQZtp,Material | Plumbing | Swiss Madison Wall Mount,"https://www.build.com/swiss-madison-sm-wk449/s1830583?uid=4342385&searchId=v6h9uYlwwD
St. Tropez 1.1 / 1.6 GPF Dual Flush Wall Mounted Two Piece Round Toilet with Actuator Plate Flush - Seat Included",1,,Each,561.85,,802.64,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.build.com/swiss-madison-sm-wk449/s1830583?uid=4342385&searchId=v6h9uYlwwD,,,,,,,0.1,,,,
22NmAGDKfXj9,Material | Plumbing | Toilet - KOHLER - expensive,KOHLER Elmbrook Elongated Toilet,,,Each,250,,357.14,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22P3A5efTUve,Material | Plumbing | Toilet Paper Holder,,1,,Each,11.99,,61.99,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.amazon.com/KOKOSIRI-Holders-Bathroom-Stainless-Contemporary/dp/B08NHC6K3F/ref=sr_1_21?s=hardware&sr=1-21,,,,,,,,,,,
22P3DNcvRtEE,Material | Plumbing | Toilet Seat,https://www.wayfair.com/home-improvement/pdp/kohler-brevia-quiet-close-toilet-seat-with-grip-tight-bumpers-and-quick-attach-hardware-lbpr2244.html?piid=72587176%2C91037508,1,,Each,38,,88,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.wayfair.com/home-improvement/pdp/kohler-brevia-quiet-close-toilet-seat-with-grip-tight-bumpers-and-quick-attach-hardware-lbpr2244.html?piid=72587176%2C91037508,,,,,,,,,,,
22PWgpmretQe,Material | Plumbing | Toilet Supply,,,,Lump Sum,25,,35.73,,1100 Plumbing,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22NmAGDSedAh,Material | Plumbing | Toilet Wax Ring - reinforced,,,,Each,6.52,,9.31,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22P4fhTNehzi,Material | Plumbing | Toto Wall Mount,"https://www.build.com/toto-cwt447247cmfg/s1500163?uid=3515501&searchId=zrk0TAlUYb
RP 0.9 / 1.28 GPF Wall Mounted Two Piece D-Shape Chair Height Dual Flush Toilet with CeFiONtect - Slim SoftClose Seat Included",1,,Each,1589.11,,1986.39,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.build.com/toto-cwt447247cmfg/s1500163?uid=3515501&searchId=zrk0TAlUYb,,,,,,,0.1,,,,
22P3vA8eHp4R,Material | Plumbing | Toto Wall-Mount Toilet,https://www.build.com/toto-cwt447247cmfg/s1500163?uid=3515501&searchId=zrk0TAlUYb,,,Each,1589.11,,1986.39,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.build.com/toto-cwt447247cmfg/s1500163?uid=3515501&searchId=zrk0TAlUYb,,,,,,,0.1,,,,
22NmAGDvJAm6,Material | Plumbing | Vanity Sink Drain P Trap,"P trap, reducing adapter, extension tube",,,Lump Sum,20,,28.57,,1100 Plumbing,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22P3A37gZy7D,Material | Plumbing | Wall-Mount Toilet Kit,"Not Included:
Toilet Seat
Supply Line
Wax Ring Kit
Bolts",,,Each,540.83,,590.83,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.wayfair.com/home-improvement/pdp/proflo-128-gpf-water-efficient-elongated-two-piece-toilet-wall-mounted-seat-not-included-pofl1085.html?categoryid=587&placement=16&slot=2&sponsoredid=4a3b68db0573b7b5fbf0f06d2d98cb9185cf67dc3bf292349aa5735049582fac&_txid=I%2FcmXGdjlEOZLtBd7vv0Ag%3D%3D&isB2b=0&auctionId=3b191532-ab33-4ad8-93ac-e84958fc825c,,,,,,,,,,,
22P3A5BJ3ZiT,Material | Plumbing | Zeafive Acrylic Alcove Bathtub in White,"60 in. x 32 in.
Right Drain
 Chrome Drain",,,Each,467,,517,,1100 Plumbing,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Zeafive-Tco-60-in-x-32-in-Alcove-Soaking-Bathtub-with-Right-Drain-Rectangular-Apron-Skirt-Acrylic-Tub-in-White-Chrome-Drain-ZT-R-6032/331719500?source=shoppingads&locale=en-US&gQT=1,,,,,,,,,,,
22PWgppgNWs2,Material | Railing | Post Caps,,,,Each,20,,28.57,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpq283dD,Material | Railing | Railing Package | Composite,,,,Linear Feet,50,,71.43,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpq6ymyj,Material | Railing | Railing Package | Glass,,,,Linear Feet,120,,171.43,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpq4YhmD,Material | Railing | Railing Package | Metal Cable,,,,Linear Feet,75,,107.15,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgppxYyCb,Material | Railing | Railing Package | Wood,,,,Linear Feet,35,,50,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PGrkPd7ebV,Material | Siding | ABA ZMAX Galvanized Adjustable Standoff Post Base for 6x6 Nominal Lumber,,0,{Parent Quantity},Each,54,,108,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Simpson-Strong-Tie-ABA-ZMAX-Galvanized-Adjustable-Standoff-Post-Base-for-6x6-Nominal-Lumber-ABA66Z/100375370,,,35,0.2,,None,1.2,ABA66Z,false,,
22Ns2raQQcsT,Material | Siding | Aluminum Gutter and Downspout,,1,,Each,50,,71.43,,0800 Siding,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22Ns2raCYjQ3,Material | Siding | Downspout | 12x16x10,Model #0023,12,,Each,42.49,,60.7,,0800 Siding,Materials,false,,false,false,true,true,true,,,,,,,,,,,,
22PBzfnQFV3t,Material | Siding | Drip Edge 10',,8,ceil(({Parent Quantity}/10)* {Waste}),Each,9,,18,,0800 Siding,Materials,true,,false,false,true,true,true,,,,35,,,None,1.2,,false,,
22PBzfnTQMeM,Material | Siding | Flashing,,8,ceil(({Parent Quantity}/10)* {Waste}),Each,43.9,,87.8,,0800 Siding,Materials,true,,false,false,true,true,true,,,,35,,,None,1.2,,false,,
22PBzfnDjq2e,Material | Siding | House Wrap | 160 ft rolls,,3,ceil({siding wall (sq ft)}/150),Each,28.58,,40.83,,0800 Siding,Materials,true,,false,false,true,true,true,,,,35,,,None,1.2,,false,,
22PBzfnhsT3v,Material | Siding | LP SmartSide Lap Siding,Siding,62,ceil(({Parent Quantity}/8) * {Waste}),Each,11.98,,23.96,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/LP-SmartSide-SmartSide-38-Series-Cedar-Texture-Lap-Engineered-Treated-Wood-Siding-Application-As-12-in-x-16-ft-25799/206517916,,,35,,,None,1.1,25799,false,,
22PBzfnMdfD6,"Material | Siding | LP SmartSide Trim | 4/4 2"" 8'",Window and Door Trim,9,ceil(({Total Trim (ln ft)}/8) *{Waste}),Each,8.23,,16.46,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/LP-SmartSide-LP-SmartSide-Cedar-Texture-Trim-Engineered-Treated-Wood-Siding-Application-as-4-4-in-x-2-in-x-8-ft-41570/203930653,,,35,,,None,1.1,41570,false,,
22PBzfndvUs2,"Material | Siding | LP SmartSide Trim | 5/4 4"" 8'",Corner Pieces,8,,Each,22.36,,44.72,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/LP-SmartSide-LP-SmartSide-Cedar-Texture-Trim-Engineered-Treated-Wood-Siding-Application-As-5-4-in-x-4-in-x-8-ft-30708/312732252,,,35,,,None,1.2,30708,false,,
22PGrkPfRACp,"Material | Siding | SDS-Plus Drill Bit | 5/8x8""",,0,{Parent Quantity},Each,16.77,,33.54,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Milwaukee-5-8-in-x-8-in-4-Cutter-SDS-PLUS-Carbide-Drill-Bit-48-20-8300/300879137,,,35,0.2,,None,1.2,48-20-8300,false,,
22PGSTmsdrGH,"Material | Siding | Strong-Drive SCN Connector Nail | 1-1/2""",,,,Each,7.38,,14.76,,0800 Siding,Materials,false,,false,false,true,true,true,https://www.homedepot.com/p/Simpson-Strong-Tie-Strong-Drive-1-1-2-in-x-0-131-in-SCN-Smooth-Shank-HDG-Connector-Nail-150-Pack-N8DHDG-R/206101778,,,35,0.2,,None,1.2,N8DHDG-R,false,,
22PWgpnZfPBv,Material | Sitework | Dump Trailer,,,,Each,200,,285.72,,0200 Demolition,Other,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpnXCFHH,Material | Sitework | Trash Bags,,,,Each,27,,38.57,,0100 Planning,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22P4fhTC5RJi,Material | Specialty | Delta TempAssure,https://www.build.com/delta-dss-ara-17t04/s1087949?uid=4355383&searchId=fpobv3UuDX,1,,Each,1431.17,,2044.53,,2200 Specialty Finishes,Materials,false,,false,false,true,true,true,https://www.build.com/delta-dss-ara-17t04/s1087949?uid=4355383&searchId=fpobv3UuDX,,,,,,,0,,,,
22P4fhT8tygx,Material | Specialty | Miseno Elysa,"https://www.build.com/miseno-mts-650625e-r-sbhs/s1635180?uid=4286386&searchId=fpobv3UuDX
Elysa",1,,Each,779.07,,1112.96,,2200 Specialty Finishes,Materials,false,,false,false,true,true,true,https://www.build.com/miseno-mts-650625e-r-sbhs/s1635180?uid=4286386&searchId=fpobv3UuDX,,,,,,,0,,,,
22PWgppdyq33,Material | Stairs | Stringer Connectors,,,,Each,1.98,,2.83,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgppbN4Pu,Material | Stairs | Stringers 2x12x14,,,,Each,30,,42.86,,0600 Framing,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpqC9ZEs,Material | Stairs | Tread Stock | Cedar,,,,Linear Feet,2.2,,3.14,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpqHHRmj,Material | Stairs | Tread Stock | Composite Mid,,,,Linear Feet,2.34,,3.34,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpqKmJ5S,Material | Stairs | Tread Stock | Composite Premium,,,,Linear Feet,6.8,,9.71,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpq9NdXG,Material | Stairs | Tread Stock | PT,,,,Linear Feet,1.5,,2.14,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22PWgpqEqht4,Material | Stairs | Tread Stock | Redwood,,,,Linear Feet,2.5,,3.57,,2500 Decking,Materials,true,,false,false,true,true,true,,0.005,,35,1.35,,None,1.2,,false,,
22NtY3hcqjVH,Material | Tile | Bathroom Floor Allowance,,1,,Lump Sum,640,{bathroom floor sq ft}*8,1280,,1800 Tiling,Materials,false,price,false,false,true,true,true,,,,,,,,,,,,
22NtG43YrqPS,Material | Tile | Bedrosians Allora,"9"" x 10"" Tile - Sold by Carton (12.67 SF/Carton)",,,Square Feet,7.89,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-decalldecom/s1903301?uid=4495781&searchId=BCCXzv7CFv,,,,,,,,,,,
22PQAmHMiQc7,Material | Tile | Bedrosians Celine,https://www.fergusonhome.com/bedrosians-porcelhexm/s1958538?uid=5017672&searchId=AdwuzWaTpF,,,Square Feet,11.98,,15.57,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.fergusonhome.com/bedrosians-porcelhexm/s1958538?uid=5017672&searchId=AdwuzWaTpF,0.005,,35,1.35,,None,1.2,,false,,
22NtG5NvjjKU,Material | Tile | Bedrosians Chateau,"4"" x 8"" Tile - Sold by Carton (6.89 SF/Carton)",,,Square Feet,6.67,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-dolcha48/s1903403?uid=4495800&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5NyY3hx,Material | Tile | Bedrosians Eclipse,"12"" x 12"" Tile - Sold by Carton (10 SF/Carton)",,,Square Feet,15.1,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-glsecplnr/s1903449?uid=4496147&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5P4cJPZ,Material | Tile | Bedrosians Le Cafe,"1"" x 1"" Tile - Sold by Carton (9.86 SF/Carton)",,,Square Feet,7.5,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-porlcfpnrmg/s1958588?uid=4633078&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5PcgAGP,Material | Tile | Bedrosians Magnifica The Thirties,"30"" x 30"" Tile - Sold by Carton (18.16 SF/Carton)",,,Square Feet,8.42,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-dolmag3030-8h/s1903415?uid=4495761&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG5P3ERb9,Material | Tile | Bedrosians Makoto,Tile - Sold by Carton (3.42 SF/Carton),,,Square Feet,38.3,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-decmak2rmom/s1903359?uid=4495672&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG43PYmG4,Material | Tile | Bedrosians Marin,"8"" x 13"" Tile - Sold by Carton (7.49 SF/Carton)",,,Square Feet,8.94,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-pormartpzmm/s1958606?uid=4633248&searchId=BCCXzv7CFv,,,,,,,,,,,
22P3A3YaivPb,"Material | Tile | Bedrosians Marin Ceramic Wall Tile in Aloe Green | 4""x4""",https://www.bedrosians.com/en/product/detail/marin-tile/?itemNo=100003165,85.80000000000001,{parent quantity}* {waste},Square Feet,8.99,,58.99,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.bedrosians.com/en/product/detail/marin-tile/?itemNo=100003165,,,,,,,,,,,
22P3A4utE9ba,"Material | Tile | Bedrosians Marin Penny Round | 3/4""",https://www.bedrosians.com/en/product/detail/marin-mosaics/?itemNo=100004039&queryid=734e2f4774697c746cc6fee90f63515c,25.3,{parent quantity}* {waste},Each,6.79,,56.79,,1800 Tiling,Materials,false,,false,false,true,true,true,https://www.bedrosians.com/en/product/detail/marin-mosaics/?itemNo=100004039&queryid=734e2f4774697c746cc6fee90f63515c,,,,,,,,,,,
22Nn9zSA9r6V,Material | Tile | Brickwork Rectangle Wall Tile | 2x8,Textured ceramic tile with a stone visual.,1,,Square Feet,8.71,,8.71,,1800 Tiling,Materials,true,,false,false,true,true,true,,,,,,,,,,,,
22NnAWQmmZHH,"Material | Tile | Daltile Annapolis Remix | 6""x18""","https://www.build.com/daltile-616bev/s1282675?uid=3050032

Glossy White Large Format Subway Tile with Beveled Edges

Model: AP06RCT618BVGL",100,{parent quantity},Square Feet,6.46,,9.23,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/bedrosians-poryrkwd1212-m/s2013104?uid=4798019,,,,,,,,,,,
22NnAWQwi4c2,"Material | Tile | Daltile Brickwork Rectangle Wall Tile | 4""x8""","Made from ceramic with a textured stone visual. Random (V4) shade variation. Slip resistant. Designed for walls, countertops, pools, backsplashes, shower walls, and floors. Dimensions: 4"" x 8"", Thickness: 7/16"".",,{parent quantity},Square Feet,8.26,,11.8,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/daltile-bw48p/s1319298?uid=3134290,,,,,,,,,,,
22NnAWQsQxvK,"Material | Tile | Daltile Chord Rectangle Floor and Wall Tile | 12""x24""","Made from porcelain with an unpolished concrete visual. High (V3) shade variation. Slip resistant. Dimensions: 12"" x 24"", Thickness: 3/8"". Eco friendly product using recycled materials.",,{parent quantity},Square Feet,5.83,,8.33,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/daltile-ch1224p/s1477667?uid=3468942,,,,,,,,,,,
22NtG5NuNvEF,Material | Tile | Daltile Color Wave,"12"" x 18"" Tile - Sold by Sheet (1 SF/Sheet)",,,Square Feet,53.97,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/daltile-cw1218msp/s1319423?uid=3134846&searchId=MkY7jdP6dL,,,,,,,,,,,
22NtG43qhcdF,Material | Tile | Daltile Color Wheel,Tile - Sold by 2 (81 SF/2),,,Square Feet,8.56,,,,1800 Tiling,Materials,true,,false,false,true,true,true,https://www.build.com/daltile-15hexms1p2/s1642540?uid=3891098&searchId=BCCXzv7CFv,,,,,,,,,,,
